ID,class
ENSE00000928831,ensembl_exon_id
FGF10-202,hgnc_trans_name
ENSE00003767355,ensembl_exon_id
AFA30021,protein_id
ENSE00001365908,ensembl_exon_id
BAB71605,protein_id
ENSE00001500096,ensembl_exon_id
ENSE00001934871,ensembl_exon_id
AB101820,embl
URS00000FEC2F,rnacentral
UPI0000E224ED,uniparc
uc057lmf.1,ucsc
AAI03886,protein_id
AZJ13256,protein_id
AET11601,protein_id
ENSE00002150451,ensembl_exon_id
AFO30100,protein_id
MGRH,uniprot_gn_symbol
ENSE00003557840,ensembl_exon_id
ENSG00000186943,ensembl_gene_id
AZU90454,protein_id
AAN73436,protein_id
AIN38473,protein_id
AFF71311,protein_id
ENSG00000248869,ensembl_gene_id
BK004389,embl
ENSE00001819581,ensembl_exon_id
ENSE00003597322,ensembl_exon_id
ENSE00003833455,ensembl_exon_id
uc060ryo.1,ucsc
AAQ89117,protein_id
M14.012,merops
P35749,uniprotswissprot
ENSE00003895293,ensembl_exon_id
ENSE00002038618,ensembl_exon_id
CR536577,embl
Q9BT81-1,uniprot_isoform
ENSE00002125645,ensembl_exon_id
ENSE00001506421,ensembl_exon_id
NR_026667,refseq_ncrna
H7C3F3,uniprotsptrembl
ARRDC5,uniprot_gn_symbol
uc287hwf.1,ucsc
IPR033016,interpro
uc062nrd.1,ucsc
NP_066920,refseq_peptide
HGNC:43870,hgnc_id
2793,entrezgene_id
AQU25097,protein_id
URS0000DB9CFF,rnacentral
ERVV-2,wikigene_name
RBFOX2-221,hgnc_trans_name
ENSE00003464510,ensembl_exon_id
X99977,embl
CCDS31364,ccds
ENSE00001957036,ensembl_exon_id
KF451596,embl
ENSE00003825522,ensembl_exon_id
ENSE00001642048,ensembl_exon_id
RHBDD1,uniprot_gn_symbol
ENSE00000801359,ensembl_exon_id
ENSE00003583550,ensembl_exon_id
O43237,uniprotswissprot
APD63917,protein_id
AAR92876,protein_id
ENSE00003576525,ensembl_exon_id
AGZ77086,protein_id
ENSE00003671105,ensembl_exon_id
PLCG1-202,hgnc_trans_name
ENSE00002074634,ensembl_exon_id
uc059bsh.1,ucsc
AAF24034,protein_id
HM005582,embl
UPI0000470071,uniparc
ENSE00002095591,ensembl_exon_id
ENSE00003492160,ensembl_exon_id
ENSE00002223702,ensembl_exon_id
ENSE00002593422,ensembl_exon_id
ENSE00002314693,ensembl_exon_id
ENSE00002918911,ensembl_exon_id
AL137226,embl
ENSE00001886678,ensembl_exon_id
URS00008BBBF9,rnacentral
A0A140VKE5,uniprotsptrembl
AFO36606,protein_id
ENSE00003871697,ensembl_exon_id
ENSE00003820887,ensembl_exon_id
KJ446321,embl
UPI0000416EFE,uniparc
HGNC:52159,hgnc_id
UPI0000047003,uniparc
ENSE00002691630,ensembl_exon_id
NR_163909,refseq_ncrna
uc002qrg.4,ucsc
UPI0018BD0097,uniparc
ASS17932,protein_id
ENSE00003628886,ensembl_exon_id
HGNC:49296,hgnc_id
NM_001346791,refseq_mrna
ZNF143-206,hgnc_trans_name
ALK28112,protein_id
NUP93-215,hgnc_trans_name
ENSE00003614177,ensembl_exon_id
ENSG00000248148,ensembl_gene_id
JX152785,embl
NP_055125,refseq_peptide
HGNC:41901,hgnc_id
ENSE00001411823,ensembl_exon_id
EAW65087,protein_id
uc286qli.1,ucsc
CCDC33-212,hgnc_trans_name
LPCAT1,uniprot_gn_symbol
AAH15093,protein_id
AAB88873,protein_id
AFO36019,protein_id
Y_RNA.533-201,rfam_trans_name
IPR045860,interpro
QEG55103,protein_id
A8MU75,uniprotsptrembl
NM_001114617,refseq_mrna
AAI14615,protein_id
ENSE00003670977,ensembl_exon_id
ENSE00003682027,ensembl_exon_id
uc060iqc.1,ucsc
MN046491,embl
ENSE00003937739,ensembl_exon_id
MK475916,embl
ASS26098,protein_id
ENSE00003624133,ensembl_exon_id
QMP92723,protein_id
CRACD-208,hgnc_trans_name
RPL10-214,hgnc_trans_name
AF083629,embl
HGNC:14061,hgnc_id
H0YH14,uniprotsptrembl
ENSE00003733163,ensembl_exon_id
AAI05935,protein_id
ENSE00002704858,ensembl_exon_id
ENSE00003886314,ensembl_exon_id
AK296292,embl
DTNB-215,hgnc_trans_name
ENSE00001042944,ensembl_exon_id
AQU29640,protein_id
ENSE00003766255,ensembl_exon_id
2EEL,pdb
X52142,embl
ENSE00003813407,ensembl_exon_id
NP_001372615,refseq_peptide
RNU6-1198P-201,hgnc_trans_name
ENSE00003622841,ensembl_exon_id
ENSE00003552352,ensembl_exon_id
ENSE00003499632,ensembl_exon_id
uc059bht.1,ucsc
AHX53856,protein_id
M68874,embl
ENSG00000147123,ensembl_gene_id
ENSE00003769231,ensembl_exon_id
ENSE00002582122,ensembl_exon_id
AGBL4,uniprot_gn_symbol
uc288uer.1,ucsc
ENSE00000671585,ensembl_exon_id
URS0000EEED0C,rnacentral
uc288agm.1,ucsc
AVA27437,protein_id
PWRN1-238,hgnc_trans_name
ENSE00003495037,ensembl_exon_id
HGNC:13827,hgnc_id
AXQ11935,protein_id
AGW59521,protein_id
TEX55-201,hgnc_trans_name
ENSE00003588550,ensembl_exon_id
PON2-202,hgnc_trans_name
6W2L,pdb
UPI0000E03D84,uniparc
ENSE00003738409,ensembl_exon_id
AGW67307,protein_id
ENSE00001829872,ensembl_exon_id
NM_001375954,refseq_mrna
DAA01503,protein_id
uc058pwz.1,ucsc
AGW72577,protein_id
ENSE00003529200,ensembl_exon_id
BAA91067,protein_id
uc288opm.1,ucsc
BAJ08251,protein_id
SSF53182,superfamily
NP_001010912,refseq_peptide
2N21,pdb
ENSE00001898499,ensembl_exon_id
AC019330,embl
PR00453,prints
ENSE00001935853,ensembl_exon_id
UPI0018B8F0F2,uniparc
ART91213,protein_id
uc058hpo.1,ucsc
IPR045857,interpro
ENSE00002755654,ensembl_exon_id
3D9J,pdb
IPR005292,interpro
ENSE00003074123,ensembl_exon_id
ENSE00001702128,ensembl_exon_id
BAC04661,protein_id
ENSG00000262833,ensembl_gene_id
ENSG00000238139,ensembl_gene_id
KC982058,embl
URS00008C3C9D,rnacentral
7776,entrezgene_id
ENSE00003521286,ensembl_exon_id
BT019785,embl
AGW76304,protein_id
NP_001335111,refseq_peptide
uc002pcg.5,ucsc
NP_005731,refseq_peptide
AAI26317,protein_id
GRID2-201,hgnc_trans_name
ENSE00002656937,ensembl_exon_id
ENSE00001834081,ensembl_exon_id
NP_001159580,refseq_peptide
ENSE00001865545,ensembl_exon_id
ENSE00002608877,ensembl_exon_id
ENSE00001926540,ensembl_exon_id
ENSE00002532664,ensembl_exon_id
ENSE00001414314,ensembl_exon_id
ENSE00001867112,ensembl_exon_id
HGNC:28510,hgnc_id
ENSE00003542948,ensembl_exon_id
UPI0007E52AA2,uniparc
E5RK09,uniprotsptrembl
IPR004827,interpro
ENSG00000276615,ensembl_gene_id
AK303646,embl
ENSG00000163354,ensembl_gene_id
ENSE00002146743,ensembl_exon_id
ADZ05118,protein_id
NEIL2-207,hgnc_trans_name
ENSE00003740989,ensembl_exon_id
ENSE00001603489,ensembl_exon_id
CCDS13579,ccds
PF15032,pfam
ENSE00002590060,ensembl_exon_id
ENSE00000871042,ensembl_exon_id
ENSE00002470559,ensembl_exon_id
ENSE00002429662,ensembl_exon_id
AQU20133,protein_id
uc288jtv.1,ucsc
ENSE00001881084,ensembl_exon_id
ENSE00001733144,ensembl_exon_id
ENSE00003494067,ensembl_exon_id
BAC80306,protein_id
uc060syr.1,ucsc
NR_046600,refseq_ncrna
AQZ36439,protein_id
ENSE00003511020,ensembl_exon_id
5RZY,pdb
ENSE00003898083,ensembl_exon_id
ASS05264,protein_id
ENSE00003748353,ensembl_exon_id
ENSE00001687490,ensembl_exon_id
UPI0001F77E70,uniparc
uc061ovv.1,ucsc
ENSE00003927339,ensembl_exon_id
ADK61945,protein_id
AK299238,embl
uc063omr.1,ucsc
uc062hhi.1,ucsc
AAC50180,protein_id
ENSE00001654202,ensembl_exon_id
ENPP7P2-202,hgnc_trans_name
AVL92626,protein_id
NM_003102,refseq_mrna
ENSE00003521622,ensembl_exon_id
KY409167,embl
AFN42289,protein_id
341208,entrezgene_id
ENSE00003732441,ensembl_exon_id
ENSE00001844199,ensembl_exon_id
QCI55766,protein_id
PTHR11276,hmmpanther
MG244223,embl
PTHR11207,hmmpanther
ENSE00001904139,ensembl_exon_id
NP_001375381,refseq_peptide
ENSE00003922924,ensembl_exon_id
ENSE00003810645,ensembl_exon_id
HGNC:46817,hgnc_id
R-HSA-9674401,reactome_gene
8241,entrezgene_id
NP_005045,refseq_peptide
AAH32695,protein_id
ENSE00003568805,ensembl_exon_id
ENSE00001184691,ensembl_exon_id
ENSE00002128356,ensembl_exon_id
AF503628,embl
TEX41-225,hgnc_trans_name
ENSE00002256435,ensembl_exon_id
APD60534,protein_id
ENSE00002446487,ensembl_exon_id
NEBL-211,hgnc_trans_name
100130894,entrezgene_id
ENSE00001820951,ensembl_exon_id
URS0000EEE930,rnacentral
100505881,entrezgene_id
URS000036FA3A,rnacentral
NP_898888,refseq_peptide
uc058dgr.1,ucsc
QMP91969,protein_id
ENSE00003714092,ensembl_exon_id
ENSE00002373382,ensembl_exon_id
AK314817,embl
BECN1-218,hgnc_trans_name
ENSE00003812038,ensembl_exon_id
PNPLA1-204,hgnc_trans_name
ENSE00003476017,ensembl_exon_id
ENSE00001636807,ensembl_exon_id
AQU40610,protein_id
uc285grr.1,ucsc
ADP90048,protein_id
SLC43A2-215,hgnc_trans_name
ENSE00002987043,ensembl_exon_id
AK124755,embl
ENSE00003715918,ensembl_exon_id
ENSE00001792412,ensembl_exon_id
ENSE00003795436,ensembl_exon_id
ENSE00001478068,ensembl_exon_id
UPI000003319E,uniparc
ENSE00003883392,ensembl_exon_id
uc057rwd.1,ucsc
EAW99411,protein_id
MRPS33P2-201,hgnc_trans_name
ENSE00001562742,ensembl_exon_id
LILRB3-225,hgnc_trans_name
CCDS91,ccds
ENSE00001863014,ensembl_exon_id
EAW89926,protein_id
AGW68508,protein_id
NP_006406,refseq_peptide
CTR9-203,hgnc_trans_name
QJX66331,protein_id
DLGAP3,uniprot_gn_symbol
Q12816-5,uniprot_isoform
AQU13685,protein_id
QJX66507,protein_id
55186,entrezgene_id
ENSE00002354126,ensembl_exon_id
uc060ghs.1,ucsc
ENSE00001657151,ensembl_exon_id
CCDS81774,ccds
HGNC:54725,hgnc_id
ENSE00002610428,ensembl_exon_id
uc058bfy.1,ucsc
ADT80016,protein_id
AGW77864,protein_id
A0A1B0GV54,uniprotsptrembl
ENSE00002741510,ensembl_exon_id
AL049672,embl
ENSE00002353576,ensembl_exon_id
ENSE00003930387,ensembl_exon_id
AC021483,embl
Q9BW66-2,uniprot_isoform
uc062gcs.1,ucsc
ENSE00003636956,ensembl_exon_id
AAC41701,protein_id
ENSE00003739586,ensembl_exon_id
ENSE00002991790,ensembl_exon_id
ENSE00001793306,ensembl_exon_id
ADG46771,protein_id
UPI000022C1FD,uniparc
uc286txp.1,ucsc
BAB14996,protein_id
UPI001351E53E,uniparc
NP_001257450,refseq_peptide
uc288tmf.1,ucsc
URS0000EA3B91,rnacentral
LILRA2-222,hgnc_trans_name
uc058jpq.1,ucsc
NM_005992,refseq_mrna
ENSE00003798400,ensembl_exon_id
CAA24955,protein_id
ENSE00002696346,ensembl_exon_id
uc061gzi.1,ucsc
5KCT,pdb
CPT1C-212,hgnc_trans_name
ENSE00001589248,ensembl_exon_id
PPP1R18-232,hgnc_trans_name
URS00008BCD17,rnacentral
BC107061,embl
uc032cdo.2,ucsc
ENSE00003863184,ensembl_exon_id
uc001jdn.2,ucsc
NM_152287,refseq_mrna
NP_001381265,refseq_peptide
AGW73263,protein_id
URS0000EEDD2C,rnacentral
DIO1-207,hgnc_trans_name
MESP2-202,hgnc_trans_name
QLH92172,protein_id
3189,entrezgene_id
ENSE00003620438,ensembl_exon_id
F8WF45,uniprotsptrembl
AAH69592,protein_id
B7Z248,uniprotsptrembl
ENSE00000692402,ensembl_exon_id
MED14-205,hgnc_trans_name
UPI0002A47187,uniparc
ZNF837,uniprot_gn_symbol
HGNC:55727,hgnc_id
AUR42341,protein_id
CAH18418,protein_id
CYP2D7-213,hgnc_trans_name
UPI00001B07C4,uniparc
GMCL2-201,hgnc_trans_name
ENSE00003567637,ensembl_exon_id
ENSE00002020094,ensembl_exon_id
CSGALNACT1,uniprot_gn_symbol
ENSE00003897310,ensembl_exon_id
AFF84610,protein_id
IGHD2-21-201,hgnc_trans_name
BC015127,embl
H0YJI2,uniprotsptrembl
ENSE00003586257,ensembl_exon_id
uc061rpm.1,ucsc
APD56284,protein_id
URS00008C4312,rnacentral
ENSE00003672107,ensembl_exon_id
ENSE00003734978,ensembl_exon_id
uc060ssb.1,ucsc
uc285yge.1,ucsc
uc060nab.1,ucsc
ENSE00003852602,ensembl_exon_id
ENSE00003894756,ensembl_exon_id
cd14709,cdd
ENSE00003793797,ensembl_exon_id
AFO36753,protein_id
CCDS67130,ccds
Q86YM6,uniprotsptrembl
Q5T8D3-4,uniprot_isoform
AXF36332,protein_id
TTPAL,uniprot_gn_symbol
ENSE00003727062,ensembl_exon_id
ZNF593OS-206,hgnc_trans_name
ENSE00003559263,ensembl_exon_id
FJ467965,embl
AC025180,embl
UPI0000199826,uniparc
ENSE00003772374,ensembl_exon_id
AL359692,embl
ENSE00001330142,ensembl_exon_id
TRIM31-257,hgnc_trans_name
uc032ibt.1,ucsc
ENSE00003805843,ensembl_exon_id
MTCO1P11-201,hgnc_trans_name
uc061dau.1,ucsc
HGNC:12391,hgnc_id
NP_001138356,refseq_peptide
ENSE00002031376,ensembl_exon_id
UPI00000382E5,uniparc
ENSE00001128860,ensembl_exon_id
URS00006509E1,rnacentral
KMT2C-255,hgnc_trans_name
ENSE00003498842,ensembl_exon_id
ENSE00002180090,ensembl_exon_id
ENSG00000179168,ensembl_gene_id
JQ797952,embl
ENSE00003760735,ensembl_exon_id
NP_001335050,refseq_peptide
uc286eyd.1,ucsc
AOR44539,protein_id
CCDS3952,ccds
MSTO2P-201,hgnc_trans_name
AFO26427,protein_id
PF07524,pfam
HGNC:31851,hgnc_id
ENSE00003459998,ensembl_exon_id
ENSE00001047452,ensembl_exon_id
PLXNA2,uniprot_gn_symbol
ENSE00002725404,ensembl_exon_id
PRR4-241,hgnc_trans_name
ENSE00003832191,ensembl_exon_id
AF212231,embl
PTHR13939,hmmpanther
UPI0002840EFC,uniparc
ENSE00003741237,ensembl_exon_id
ENSE00002229452,ensembl_exon_id
ENSE00003961356,ensembl_exon_id
ADM60341,protein_id
ENSE00000943819,ensembl_exon_id
ENSE00003677513,ensembl_exon_id
ENSE00001678654,ensembl_exon_id
uc057hkk.1,ucsc
CR536540,embl
IPR041763,interpro
CACNG1,uniprot_gn_symbol
ENSE00000803844,ensembl_exon_id
A0A0J9YYG8,uniprotsptrembl
ENSE00001899485,ensembl_exon_id
ENSE00002073838,ensembl_exon_id
ENSE00003137478,ensembl_exon_id
QFQ01160,protein_id
AOR49013,protein_id
AFF63744,protein_id
ARK17642,protein_id
ENSE00001712751,ensembl_exon_id
57104,entrezgene_id
ENSE00001851393,ensembl_exon_id
ENSE00001843786,ensembl_exon_id
URS0000EEADFB,rnacentral
RIC8B-208,hgnc_trans_name
ASS03115,protein_id
AXN55721,protein_id
AGW64565,protein_id
AAH13593,protein_id
ENSE00000833477,ensembl_exon_id
MICA-222,hgnc_trans_name
AAH13366,protein_id
ENSE00003714097,ensembl_exon_id
ASF84283,protein_id
uc001mtn.6,ucsc
UPI00097BA657,uniparc
ENSE00001873638,ensembl_exon_id
AAI00668,protein_id
F5H265,uniprotsptrembl
DNAJC5B-201,hgnc_trans_name
URS0000431C0B,rnacentral
TCF12-208,hgnc_trans_name
HQ205858,embl
NM_001255978,refseq_mrna
ASPH-226,hgnc_trans_name
NR_111918,refseq_ncrna
ENSE00003863109,ensembl_exon_id
ENSE00001840257,ensembl_exon_id
IMPA2,uniprot_gn_symbol
ENSE00000844094,ensembl_exon_id
CCDS55230,ccds
QMP90997,protein_id
TGFB1I1-217,hgnc_trans_name
X84920,embl
ENSE00000747126,ensembl_exon_id
TMEM249-206,hgnc_trans_name
CAE45795,protein_id
UPI0001881619,uniparc
PPP1R10-221,hgnc_trans_name
AIS38927,protein_id
URS0000EF722C,rnacentral
uc021wlw.1,ucsc
uc063hki.1,ucsc
ENSE00003496172,ensembl_exon_id
BC146988,embl
CNTFR-AS1-203,hgnc_trans_name
AK025532,embl
APD61293,protein_id
AY585721,embl
ENSG00000260565,ensembl_gene_id
AGW54213,protein_id
CCM1,uniprot_gn_symbol
ASS21217,protein_id
URS0000EA24CA,rnacentral
URS0000EF48AD,rnacentral
ENSE00003729814,ensembl_exon_id
PTK2-237,hgnc_trans_name
uc060xov.1,ucsc
FJ383399,embl
NM_001349442,refseq_mrna
ENSE00002174032,ensembl_exon_id
ENSE00003778703,ensembl_exon_id
6GEV,pdb
ENSE00003708973,ensembl_exon_id
URS0000EF71D5,rnacentral
ENSE00003108720,ensembl_exon_id
ENSE00003515900,ensembl_exon_id
B7ZA85,uniprotsptrembl
ENSE00003635408,ensembl_exon_id
ENSE00001938592,ensembl_exon_id
5678,entrezgene_id
WFDC1-201,hgnc_trans_name
QFQ00714,protein_id
PIRSF005883,pirsf
ENSE00002152656,ensembl_exon_id
LINC02293-204,hgnc_trans_name
CCDS14513,ccds
KLHDC9,uniprot_gn_symbol
ENSE00002154317,ensembl_exon_id
ENSE00001098077,ensembl_exon_id
uc021rcv.1,ucsc
ENSE00003926717,ensembl_exon_id
ENSG00000258952,ensembl_gene_id
CCDS33254,ccds
AAK17528,protein_id
AAA60003,protein_id
ENSE00003900996,ensembl_exon_id
ENSE00003795943,ensembl_exon_id
KCNIP1-201,hgnc_trans_name
HTR5A-AS1-203,hgnc_trans_name
ENSE00003582666,ensembl_exon_id
NP_001288662,refseq_peptide
NM_001384354,refseq_mrna
CELF6-205,hgnc_trans_name
ENSE00002581736,ensembl_exon_id
HGNC:11862,hgnc_id
ENSE00001479913,ensembl_exon_id
ALM03682,protein_id
ENSE00003868539,ensembl_exon_id
ENSE00003814547,ensembl_exon_id
ENSE00002103995,ensembl_exon_id
ENSE00003605677,ensembl_exon_id
ENSE00003200105,ensembl_exon_id
URS0000211475,rnacentral
ENSE00000661094,ensembl_exon_id
AEG23753,protein_id
UPI0000160055,uniparc
ENSE00003626555,ensembl_exon_id
ENSG00000230383,ensembl_gene_id
HGNC:47431,hgnc_id
KCNMB1-201,hgnc_trans_name
AQT20356,protein_id
ENSE00002022563,ensembl_exon_id
ENSE00003599708,ensembl_exon_id
IPR042279,interpro
113251,entrezgene_id
ENSG00000238152,ensembl_gene_id
HNRNPA1P38-201,hgnc_trans_name
ENSE00001739736,ensembl_exon_id
ENSE00001448699,ensembl_exon_id
NM_001289038,refseq_mrna
AFG04058,protein_id
BC019848,embl
NP_036331,refseq_peptide
AGR43256,protein_id
ENSE00003573951,ensembl_exon_id
PCBP1-AS1-461,hgnc_trans_name
ENSE00003515630,ensembl_exon_id
uc058bit.1,ucsc
URS00008B393D,rnacentral
EAW94765,protein_id
NP_001240722,refseq_peptide
uc284puy.1,ucsc
AGX89769,protein_id
6BAI,pdb
ENSE00002648278,ensembl_exon_id
ENSE00002199641,ensembl_exon_id
uc001iev.2,ucsc
EU568371,embl
Q5T9G4,uniprotswissprot
ENSG00000211921,ensembl_gene_id
2EHF,pdb
ENSE00003832394,ensembl_exon_id
ENSE00002084299,ensembl_exon_id
ENSE00003464652,ensembl_exon_id
UPI000D191762,uniparc
NM_001166289,refseq_mrna
EAL23958,protein_id
EHMT2-269,hgnc_trans_name
ENSE00001450119,ensembl_exon_id
ENSE00003701149,ensembl_exon_id
NP_001339285,refseq_peptide
1CJ6,pdb
URS000217E3EA,rnacentral
SLC52A2-220,hgnc_trans_name
PTHR11660,hmmpanther
5Q03,pdb
UPI0000231C54,uniparc
ENSE00003638978,ensembl_exon_id
NR_033758,refseq_ncrna
HGNC:51798,hgnc_id
ARHGEF9-236,hgnc_trans_name
RBP5-208,hgnc_trans_name
ENSG00000107819,ensembl_gene_id
LPAR6-203,hgnc_trans_name
AK127574,embl
QMP93425,protein_id
ENSE00002036772,ensembl_exon_id
ENSE00001511136,ensembl_exon_id
ENSE00003735250,ensembl_exon_id
ENSE00001668409,ensembl_exon_id
ALG9,wikigene_name
ASS05060,protein_id
IPR028608,interpro
ENSE00001192926,ensembl_exon_id
VWA7-221,hgnc_trans_name
cd19196,cdd
CAB52396,protein_id
C9J1X8,uniprotsptrembl
ENSE00003569431,ensembl_exon_id
URS00008B7D2B,rnacentral
ENSE00002975478,ensembl_exon_id
ANE06713,protein_id
ENSE00003631338,ensembl_exon_id
ENSE00003784765,ensembl_exon_id
ENSE00001632438,ensembl_exon_id
ENSE00001923151,ensembl_exon_id
KJ446553,embl
BC013300,embl
ENSE00003470166,ensembl_exon_id
LINC01139-205,hgnc_trans_name
ENSG00000183779,ensembl_gene_id
ENSE00001845412,ensembl_exon_id
ENSE00003849263,ensembl_exon_id
ENSE00000729869,ensembl_exon_id
AWS06391,protein_id
MIR4520-1-201,hgnc_trans_name
AAH16808,protein_id
uc058voa.1,ucsc
ENSE00003628842,ensembl_exon_id
QBZ75149,protein_id
URS0000D6E7F1,rnacentral
URS0000EEEBB0,rnacentral
uc286tvq.1,ucsc
ENSE00000965043,ensembl_exon_id
CHPT1-209,hgnc_trans_name
54838,entrezgene_id
UPI0000161964,uniparc
AAI07806,protein_id
CHST13,uniprot_gn_symbol
HM852822,embl
ASS02213,protein_id
SLC6A15-211,hgnc_trans_name
V00558,embl
AAF63215,protein_id
HQ204851,embl
QMP92388,protein_id
AAI00946,protein_id
uc057jes.1,ucsc
ARI45878,protein_id
APD57830,protein_id
DGKI-213,hgnc_trans_name
ASF84652,protein_id
URS00008C38C3,rnacentral
NR_135529,refseq_ncrna
BAB55167,protein_id
PCM1,wikigene_name
UPI000019275E,uniparc
I3L213,uniprotsptrembl
AAC19382,protein_id
E9PMC5,uniprotsptrembl
AGZ67227,protein_id
4O45,pdb
X54817,embl
IPR005110,interpro
LINC02325-210,hgnc_trans_name
HGNC:27444,hgnc_id
UPI000268B399,uniparc
NR_167744,refseq_ncrna
MIR9-1HG-229,hgnc_trans_name
GALK2-205,hgnc_trans_name
NP_689778,refseq_peptide
ENSG00000235102,ensembl_gene_id
Q14669-3,uniprot_isoform
URS0000EEEC68,rnacentral
KF161829,embl
ENSE00001182681,ensembl_exon_id
uc058wlh.1,ucsc
ENSG00000010072,ensembl_gene_id
ENSE00003863776,ensembl_exon_id
JQ703186,embl
UPI000003BC07,uniparc
BC126448,embl
ENSE00003857937,ensembl_exon_id
BMS1P23-234,hgnc_trans_name
ENSE00003613740,ensembl_exon_id
uc001heo.4,ucsc
9560,entrezgene_id
JN214408,embl
cd15607,cdd
ENSE00003709883,ensembl_exon_id
ENSE00001138761,ensembl_exon_id
UPI00004286C1,uniparc
AXT17042,protein_id
ENSE00003728000,ensembl_exon_id
BAG15427,protein_id
SUN1-223,hgnc_trans_name
IPR045696,interpro
ENSE00001650567,ensembl_exon_id
AIU60447,protein_id
Q08999-1,uniprot_isoform
AF223562,embl
6LPU,pdb
uc059xhv.1,ucsc
HGNC:36586,hgnc_id
ENSE00003897092,ensembl_exon_id
uc060ndy.1,ucsc
ENSE00002268397,ensembl_exon_id
AUR40313,protein_id
X80536,embl
4UI7,pdb
ENSE00003824567,ensembl_exon_id
TEX33,wikigene_name
ENSE00000903719,ensembl_exon_id
MIA-RAB4B,uniprot_gn_symbol
ARX72991,protein_id
ENSE00003901959,ensembl_exon_id
PTHR19143:SF156,hmmpanther
ENSE00002130427,ensembl_exon_id
uc058xte.1,ucsc
IPR029156,interpro
ENSG00000162073,ensembl_gene_id
uc021rcx.4,ucsc
NM_001385003,refseq_mrna
ENSE00003774653,ensembl_exon_id
uc288dsu.1,ucsc
ENSE00000690090,ensembl_exon_id
NP_001342398,refseq_peptide
ENSE00002289810,ensembl_exon_id
AQU39966,protein_id
NP_001341188,refseq_peptide
NM_001322452,refseq_mrna
NM_001392,refseq_mrna
ENSE00002373425,ensembl_exon_id
BAE07538,protein_id
AK290318,embl
AAP89788,protein_id
uc001hvz.1,ucsc
HGNC:40451,hgnc_id
ENSE00003572426,ensembl_exon_id
NM_001144937,refseq_mrna
ENSE00003578341,ensembl_exon_id
AAF91447,protein_id
ENSE00002583604,ensembl_exon_id
ASS25388,protein_id
ENSE00003518701,ensembl_exon_id
ENSE00001158589,ensembl_exon_id
ENSE00002349235,ensembl_exon_id
ENSE00001652801,ensembl_exon_id
ASS14928,protein_id
AAH00070,protein_id
ATP1B3,wikigene_name
ENSE00001774351,ensembl_exon_id
ENSG00000252321,ensembl_gene_id
BAA91307,protein_id
MORC3-212,hgnc_trans_name
EAW62298,protein_id
AY043466,embl
AYW11417,protein_id
NP_001335973,refseq_peptide
AHW31996,protein_id
uc060iql.1,ucsc
ENSE00003693119,ensembl_exon_id
ENSE00001726117,ensembl_exon_id
AAH26104,protein_id
URS0000E94049,rnacentral
ENSE00003870709,ensembl_exon_id
574489,entrezgene_id
uc001twy.5,ucsc
ENSE00002319275,ensembl_exon_id
ENSE00001867995,ensembl_exon_id
5RYM,pdb
ENSE00003561888,ensembl_exon_id
ANA93887,protein_id
ENSE00001886348,ensembl_exon_id
ENSE00001841616,ensembl_exon_id
MUC20-OT1-201,hgnc_trans_name
NM_001113402,refseq_mrna
KF540840,embl
KM101576,embl
ENSG00000235233,ensembl_gene_id
AYW11617,protein_id
ENSE00003698225,ensembl_exon_id
AGZ12347,protein_id
AFG11778,protein_id
UPI0001D3BB8C,uniparc
NP_001352300,refseq_peptide
QMP92728,protein_id
ENSE00003512940,ensembl_exon_id
ENSE00003502937,ensembl_exon_id
M12.221,merops
HGNC:29102,hgnc_id
ENSE00002713744,ensembl_exon_id
uc057mpz.2,ucsc
AAD16299,protein_id
ENSE00003596370,ensembl_exon_id
AK315695,embl
ATL17326,protein_id
EAW89499,protein_id
BC007909,embl
BC075039,embl
HGNC:6719,hgnc_id
NM_001164458,refseq_mrna
ENSE00003501582,ensembl_exon_id
AQU28102,protein_id
CCDS31469,ccds
uc003iuc.3,ucsc
ENSE00001617819,ensembl_exon_id
URS0000D6E488,rnacentral
ENSE00003632325,ensembl_exon_id
uc004ach.4,ucsc
ENSE00003504606,ensembl_exon_id
ENSE00001725824,ensembl_exon_id
AAA98442,protein_id
AAC31674,protein_id
cd03344,cdd
URS00000BDF01,rnacentral
ENSE00001806411,ensembl_exon_id
ENSE00002480960,ensembl_exon_id
HGNC:21208,hgnc_id
ENSE00001378834,ensembl_exon_id
UPI0003F4840A,uniparc
uc288djo.1,ucsc
ENSE00003710377,ensembl_exon_id
ASS23525,protein_id
ENSE00000832021,ensembl_exon_id
uc060sma.1,ucsc
NP_001338931,refseq_peptide
HGNC:41,hgnc_id
ENSE00002665353,ensembl_exon_id
M83918,embl
BAB71379,protein_id
IPR026103,interpro
uc288inq.1,ucsc
AF166337,embl
NEMF-206,hgnc_trans_name
ENSE00002759398,ensembl_exon_id
IHPK2,uniprot_gn_symbol
AGW73426,protein_id
PFDN1-207,hgnc_trans_name
10400,entrezgene_id
ENSE00003839998,ensembl_exon_id
FAM72A,wikigene_name
AY645724,embl
AGZ70904,protein_id
ENSE00001597384,ensembl_exon_id
NP_149116,refseq_peptide
ENSE00001882553,ensembl_exon_id
ENSE00003498337,ensembl_exon_id
uc003nni.4,ucsc
QGW54873,protein_id
PS51359,pfscan
A0A140VJW5,uniprotsptrembl
A0A669KBC2,uniprotsptrembl
2R2P,pdb
ENSE00003729557,ensembl_exon_id
AGD81973,protein_id
UPI0001D3B6E2,uniparc
